CustomerID,year_month,monthly_txn_count,monthly_txn_amount
2691,2023-11,1,5156.73
2691,2024-01,4,15384.25
2691,2024-03,2,7919.33
2691,2024-08,2,8296.49
2691,2025-02,1,4457.7
2697,2022-06,1,9184.45
2697,2022-07,1,6643.75
2697,2023-01,1,34.56
2697,2023-05,1,9384.32
2697,2023-08,1,1895.95
2697,2023-10,1,893.76
2697,2023-11,2,12179.34
2697,2024-03,1,1104.58
2697,2024-05,2,13932.77
2697,2025-02,2,10877.7
2698,2023-02,1,7988.7
2698,2023-05,1,142.89
2698,2023-09,1,7448.35
2698,2023-11,1,4322.33
2698,2024-05,1,7452.95
2700,2022-08,1,8305.03
2700,2022-10,2,9379.56
2700,2022-11,1,9144.87
2700,2023-04,1,4419.42
2700,2023-05,1,5947.78
2700,2023-08,1,8618.85
2700,2024-01,1,6304.85
2700,2024-06,1,8079.87
2700,2025-04,1,4981.3
2702,2023-02,1,3304.99
2702,2023-10,1,5320.81
2702,2024-04,1,9572.84
2702,2024-05,1,3978.29
2702,2024-07,1,7124.38
2702,2024-08,1,9375.91
2702,2024-11,1,8277.58
2702,2025-01,1,56.46
2703,2022-06,1,1813.95
2703,2022-11,1,6277.9
2703,2023-11,1,2097.03
2703,2024-01,1,3174.54
2703,2024-02,1,4751.28
2703,2024-08,1,2365.18
2704,2022-05,1,5962.01
2704,2023-08,1,8459.63
2704,2025-05,1,7694.84
2706,2023-10,1,3635.36
2706,2024-08,1,6751.46
2706,2025-03,1,5280.98
2706,2025-04,1,5389.72
2707,2022-06,1,440.99
2707,2022-11,1,6044.58
2707,2023-02,1,3184.68
2707,2023-07,1,5646.62
2707,2023-08,1,5808.15
2707,2024-06,1,3573.86
2707,2024-08,1,6894.49
2707,2025-02,2,10134.17
2708,2022-06,1,779.37
2708,2022-12,1,8980.59
2708,2023-01,1,4296.84
2708,2023-02,1,9184.39
2708,2023-06,1,2368.04
2708,2023-07,1,8234.04
2708,2023-12,1,6806.8
2708,2024-03,1,6634.11
2708,2024-05,1,501.43
2708,2024-09,1,5315.34
2708,2024-12,3,13373.46
2708,2025-01,1,3900.31
2712,2022-07,1,974.57
2712,2022-08,1,2994.38
2712,2023-01,1,5362.25
2712,2023-10,1,3716.11
2712,2024-05,1,4052.12
2712,2024-07,1,7380.04
2712,2024-09,1,6034.1
2712,2024-11,1,8649.7
2712,2025-04,2,4514.34
2713,2023-04,1,6820.74
2713,2024-01,1,7724.76
2713,2024-10,1,7043.59
2713,2025-01,1,7844.72
2716,2023-12,2,18852.89
2716,2024-07,1,7261.0
2717,2022-09,1,6724.72
2717,2023-01,1,8372.42
2717,2023-06,1,2087.74
2717,2023-07,1,8389.19
2717,2023-09,1,2399.9
2717,2024-04,1,7315.11
2720,2022-08,1,5306.97
2720,2022-12,1,376.54
2720,2023-08,1,6183.28
2720,2023-12,1,6656.44
2720,2024-01,1,5516.93
2720,2024-07,1,3938.15
2722,2023-05,1,9130.42
2722,2023-08,1,1717.32
2722,2024-05,1,6957.3
2723,2023-01,1,8872.14
2723,2023-02,2,3724.1800000000003
2723,2023-07,1,8574.75
2723,2023-09,1,1143.64
2723,2024-03,1,2652.75
2728,2022-10,1,8128.75
2728,2022-12,1,1124.48
2728,2023-05,1,6147.01
2728,2023-06,1,9286.08
2728,2024-04,1,1922.3
2728,2024-08,1,6560.65
2728,2024-09,1,8668.77
2728,2025-03,1,9178.59
2730,2022-06,1,6027.91
2730,2022-12,1,3248.73
2730,2023-03,1,2577.9
2730,2023-04,1,8369.44
2730,2023-05,1,3933.69
2734,2024-01,1,2949.95
2734,2024-06,1,8343.91
2734,2024-11,1,1006.92
2734,2025-05,1,1617.2
2738,2022-06,1,549.66
2738,2022-07,1,2211.9
2738,2022-08,1,5197.86
2738,2022-09,1,1275.6
2738,2022-11,1,9933.18
2738,2023-01,1,198.25
2738,2023-03,1,1858.42
2738,2023-08,1,179.08
2738,2023-10,2,7582.8099999999995
2738,2024-07,2,9784.27
2738,2024-09,1,1930.22
2738,2024-10,1,9861.4
2738,2025-04,1,3436.96
2741,2022-09,1,7478.89
2741,2025-04,1,5243.75
2742,2022-05,1,9601.71
2742,2022-10,1,4175.33
2742,2024-06,1,9064.42
2742,2025-01,1,3685.31
2745,2023-02,1,879.09
2745,2023-05,1,3073.58
2745,2023-10,1,4382.7
2745,2024-03,1,5079.89
2745,2024-05,1,4475.71
2745,2024-10,1,3288.8
2746,2024-05,1,2942.04
2748,2022-06,1,4515.4
2748,2022-07,1,9435.04
2748,2022-09,1,4451.61
2748,2022-10,1,5153.59
2748,2023-02,1,7300.5
2748,2023-11,1,4605.48
2748,2024-01,1,2411.53
2748,2024-02,1,4052.37
2748,2024-05,1,3371.5
2748,2025-04,1,6848.93
2749,2022-05,1,8562.06
2749,2023-05,2,9724.38
2749,2023-07,1,5083.25
2749,2024-06,1,5305.25
2749,2024-11,1,1039.99
2749,2025-05,1,6207.11
2754,2022-09,1,6914.88
2754,2022-11,1,2278.91
2754,2022-12,3,11701.26
2754,2023-02,1,6667.84
2754,2023-05,2,10156.23
2754,2023-06,1,125.59
2754,2024-05,1,9727.23
2754,2024-07,1,1050.26
2754,2024-08,1,6743.19
2754,2024-10,1,1599.73
2754,2025-02,1,7083.6
2757,2023-08,1,659.46
2762,2022-05,1,5915.96
2762,2024-04,1,4313.85
2762,2024-06,1,3009.72
2764,2022-05,1,7794.9
2764,2022-10,2,15605.5
2764,2022-12,1,2927.76
2764,2023-11,1,6880.79
2764,2024-01,1,2686.19
2764,2024-02,1,3842.31
2764,2024-11,1,7109.78
2764,2025-03,2,11572.300000000001
2764,2025-04,2,12405.779999999999
2766,2022-06,1,2705.24
2766,2023-02,1,544.16
2766,2024-04,1,4133.16
2766,2024-08,1,4145.13
2766,2024-11,1,7813.73
2768,2022-07,1,1457.01
2768,2022-08,1,1253.17
2768,2022-09,1,2453.31
2768,2022-10,1,9748.39
2768,2023-07,1,3487.62
2768,2024-05,2,14673.34
2768,2024-09,1,4432.13
2768,2025-03,1,5438.12
2768,2025-04,1,7348.8
2770,2022-09,1,73.0
2770,2023-05,1,3686.05
2770,2023-10,1,5210.84
2770,2024-07,1,7947.95
2770,2024-09,1,7882.0
2770,2025-04,1,8390.32
2771,2023-01,1,8866.07
2771,2024-04,1,5853.77
2772,2024-03,1,3652.78
2772,2025-04,1,5841.64
2773,2022-06,1,5074.42
2773,2022-07,1,2133.37
2773,2022-08,2,12949.380000000001
2773,2022-09,2,13258.38
2773,2022-11,1,1375.23
2773,2022-12,1,5625.42
2773,2023-03,1,3398.9
2773,2023-04,1,677.01
2773,2023-06,1,6213.65
2773,2023-08,3,21400.53
2773,2023-09,1,417.46
2773,2023-11,2,8223.32
2773,2023-12,3,17024.13
2773,2024-01,1,7265.83
2773,2024-07,1,4519.66
2773,2024-10,1,6579.59
2773,2024-11,2,6802.7699999999995
2773,2024-12,1,736.21
2773,2025-01,2,1981.63
2773,2025-02,1,3934.68
2776,2023-03,1,4111.9
2776,2023-05,2,9227.87
2776,2023-12,1,1886.83
2776,2024-09,1,3386.11
2777,2022-08,2,11509.470000000001
2777,2023-03,1,2156.21
2777,2024-04,1,710.17
2778,2023-12,1,2165.11
2778,2024-10,2,10336.06
2779,2023-01,1,2120.97
2779,2023-02,1,6764.31
2779,2023-06,1,6731.59
2779,2024-11,1,8581.14
2779,2025-01,1,1663.23
2780,2023-04,1,6003.3
2780,2023-08,1,4184.4
2780,2023-09,1,1492.23
2780,2024-02,1,2667.81
2782,2023-01,1,215.61
2782,2023-03,1,881.66
2782,2024-03,1,2659.24
2782,2024-05,1,6082.78
2784,2022-07,1,9102.33
2784,2023-01,1,3657.27
2784,2023-04,1,5715.03
2784,2024-07,1,6842.54
2784,2024-11,1,7499.33
2785,2022-11,1,9973.66
2785,2023-07,2,13469.369999999999
2785,2023-12,1,6746.81
2785,2024-12,1,9481.72
2785,2025-03,1,6852.7
2786,2022-08,1,4131.03
2786,2023-07,1,5030.49
2786,2024-01,1,1845.89
2787,2022-07,1,957.61
2787,2023-02,1,1974.64
2787,2023-11,1,2689.24
2787,2023-12,1,4219.64
2787,2024-07,1,9321.2
2787,2025-03,1,3494.53
2788,2022-08,1,8548.8
2788,2024-02,1,1836.23
2788,2024-07,1,3594.88
2788,2025-02,1,8262.95
2790,2022-12,1,3863.13
2790,2023-10,1,8247.73
2790,2023-11,1,9785.77
2790,2024-04,1,8503.78
2790,2024-08,1,2060.76
2791,2023-01,1,5723.37
2791,2023-09,2,11680.369999999999
2791,2023-11,1,7292.88
2791,2024-11,1,5446.87
2791,2024-12,1,8883.52
2791,2025-03,1,6605.87
2792,2022-09,1,1328.38
2792,2023-01,1,2440.61
2792,2023-07,1,8620.78
2792,2023-10,2,8697.29
2792,2024-07,1,1622.47
2792,2024-08,1,8781.56
2792,2025-04,1,5835.43
2793,2023-03,1,9544.15
2793,2024-01,1,5805.76
2793,2024-07,1,9619.7
2793,2024-11,1,8866.99
2793,2024-12,1,2041.16
2794,2022-08,1,6797.53
2794,2022-11,1,4370.75
2794,2022-12,1,5164.48
2794,2023-07,1,4687.8
2794,2023-08,1,9914.71
2794,2023-11,1,4399.78
2794,2024-03,1,4143.31
2794,2024-07,1,40.04
2794,2024-08,1,6053.89
2794,2024-10,1,1533.12
2794,2025-04,1,9922.45
2797,2024-07,2,3219.94
2797,2024-08,1,5062.23
2797,2025-05,1,3359.14
2798,2022-07,2,2320.0099999999998
2798,2022-08,1,1481.43
2798,2022-11,1,1941.11
2798,2023-02,1,1472.81
2798,2023-12,1,4725.8
2798,2024-01,1,1826.29
2798,2024-02,2,10771.99
2798,2024-03,1,9026.66
2798,2024-05,1,1441.73
2798,2024-06,2,9379.23
2798,2024-08,1,7597.43
2798,2024-09,3,15892.28
2798,2024-10,1,2016.39
2798,2024-11,1,401.78
2798,2025-02,1,5666.53
2798,2025-03,1,2920.56
2798,2025-04,2,2566.78
2799,2023-11,1,2783.21
2799,2024-03,1,3525.8
2801,2023-08,3,12747.22
2804,2022-06,1,4812.91
2808,2023-02,1,1696.67
2808,2023-06,1,2423.02
2808,2023-08,1,7889.8
2808,2024-05,1,3430.49
2808,2024-07,1,2160.22
2808,2025-01,1,9171.1
2808,2025-03,1,9396.35
2809,2024-01,1,8989.56
2814,2022-06,1,462.13
2814,2023-03,1,5451.73
2814,2023-05,2,2472.73
2814,2023-07,1,7064.21
2814,2023-08,1,5645.08
2814,2023-09,1,6584.97
2814,2023-10,1,3831.61
2814,2024-03,1,495.9
2814,2025-02,1,4352.84
2814,2025-03,1,7726.41
2815,2022-12,2,4025.28
2815,2023-03,1,7892.99
2815,2023-04,1,2103.12
2815,2023-06,1,230.23
2815,2023-11,1,6892.86
2815,2024-05,1,9944.79
2815,2024-08,1,7150.5
2816,2022-07,1,7524.31
2816,2023-06,1,9521.36
2821,2022-10,1,4947.05
2821,2022-12,1,673.42
2821,2023-01,1,4104.28
2821,2023-04,1,746.71
2821,2023-07,1,2195.11
2821,2023-09,3,18624.11
2821,2024-08,1,214.95
2821,2024-09,1,4862.04
2821,2024-10,1,9134.59
2822,2024-06,1,9803.22
2823,2022-08,1,6150.5
2823,2022-09,1,2822.78
2823,2022-12,1,1336.92
2823,2023-09,1,1934.41
2823,2024-01,1,3640.79
2823,2024-03,1,4274.33
2823,2024-04,3,7511.79
2823,2024-06,1,2339.94
2823,2024-10,1,749.68
2823,2025-01,1,2231.67
2823,2025-02,1,2215.58
2826,2022-06,1,621.27
2826,2023-01,1,3046.8
2826,2023-05,1,2304.2
2826,2023-07,1,4064.42
2826,2024-02,1,999.92
2826,2024-11,1,4708.84
2828,2022-09,1,354.47
2828,2023-03,2,13905.95
2828,2023-07,1,7823.55
2828,2023-09,1,8249.54
2828,2024-09,1,6247.21
2828,2024-10,1,6732.14
2833,2022-05,1,8372.45
2833,2022-06,1,5297.06
2833,2022-08,1,8646.96
2833,2022-11,1,4106.91
2833,2023-05,1,1363.97
2833,2023-06,1,1418.74
2833,2023-07,1,5279.28
2833,2023-09,1,8773.65
2833,2024-03,1,4426.84
2833,2024-08,1,3160.31
2834,2022-06,1,7278.11
2834,2022-11,1,1086.46
2834,2023-01,1,6756.08
2834,2023-03,1,3985.54
2834,2023-06,1,6748.97
2836,2023-04,1,6104.24
2836,2023-09,1,1559.54
2836,2023-12,1,8008.07
2836,2024-01,3,3223.44
2839,2022-06,1,4798.48
2839,2023-11,1,8209.33
2839,2025-04,1,3649.9
2840,2024-09,1,4134.46
2842,2022-05,1,5256.19
2842,2024-03,1,5558.74
2842,2024-11,1,2390.68
2842,2025-01,2,16876.42
2843,2022-06,2,10837.21
2843,2023-01,1,5139.02
2843,2023-05,1,361.34
2843,2023-07,1,8884.81
2843,2024-04,2,9174.72
2843,2024-05,1,3732.53
2843,2024-07,1,4899.19
2843,2024-08,1,3008.38
2843,2024-09,2,8949.99
2843,2025-01,1,608.99
2843,2025-05,1,3996.04
2844,2022-10,1,1665.24
2844,2022-11,1,7967.64
2844,2024-01,1,7024.33
2844,2024-05,1,8103.07
2844,2025-04,1,1487.21
2845,2023-09,1,255.99
2845,2023-10,1,372.46
2845,2024-08,1,6660.36
2847,2022-07,1,9577.02
2847,2022-12,1,6934.72
2847,2023-08,1,2602.5
2847,2024-08,2,7174.9800000000005
2847,2025-01,1,3114.08
2852,2022-08,1,236.79
2852,2022-12,1,7746.46
2852,2023-02,1,2439.89
2852,2023-06,1,5731.46
2852,2024-09,1,9674.85
2852,2024-12,1,8716.17
2855,2022-07,2,9559.81
2855,2022-10,1,8886.72
2855,2023-07,1,9758.38
2855,2023-12,1,9121.84
2855,2024-01,1,3771.94
2855,2024-02,1,9849.25
2855,2025-01,1,5359.89
2858,2022-05,2,4883.41
2858,2022-06,1,544.71
2858,2022-09,2,12377.12
2858,2023-01,1,9567.53
2858,2023-03,1,1837.4
2858,2023-04,1,9089.46
2858,2023-05,1,9627.23
2858,2024-04,1,7371.26
2858,2024-06,1,8380.76
2859,2023-06,1,7219.48
2859,2024-04,2,3019.5
2859,2025-03,1,4907.39
2861,2022-07,1,4103.97
2861,2022-09,1,3586.39
2861,2023-01,1,2555.73
2861,2023-02,1,2871.88
2861,2023-03,2,9114.12
2861,2023-04,1,5139.15
2861,2023-07,1,7907.73
2861,2024-02,1,6429.07
2862,2022-06,1,2087.97
2862,2023-04,1,2708.06
2862,2023-10,2,15318.66
2862,2023-11,1,5280.4
2862,2024-10,1,6443.36
2862,2024-12,1,7541.68
2863,2022-11,1,4916.04
2863,2023-01,1,3294.29
2863,2023-04,1,1164.76
2863,2023-12,1,6197.84
2863,2024-11,1,2955.07
2864,2022-05,1,955.44
2864,2022-07,1,2050.46
2864,2022-09,1,7842.82
2864,2022-10,2,13920.849999999999
2864,2022-11,1,8236.98
2864,2023-04,1,3557.09
2864,2024-08,1,3032.19
2864,2025-04,1,179.42
2865,2022-09,1,2387.36
2865,2022-10,1,589.89
2865,2023-05,1,2786.62
2865,2024-02,2,13493.01
2865,2024-03,1,7144.18
2865,2024-08,1,3999.43
2865,2024-10,1,2387.87
2865,2025-03,1,9373.11
2866,2022-10,1,6878.44
2866,2022-12,1,7545.09
2866,2023-08,1,508.68
2866,2023-09,1,5747.52
2866,2023-11,1,6059.28
2866,2024-02,1,679.22
2866,2024-12,2,8006.13
2866,2025-01,1,9463.04
2866,2025-02,2,8431.03
2866,2025-05,1,9007.65
2868,2022-06,1,7257.58
2868,2022-07,1,4698.94
2868,2022-09,1,1278.41
2868,2022-11,1,2367.23
2868,2023-03,1,2919.98
2868,2023-07,2,12652.98
2868,2023-12,1,6772.58
2868,2024-10,1,5506.98
2868,2024-12,2,10214.34
2868,2025-02,1,1844.65
2869,2022-06,1,5712.68
2869,2023-07,1,2440.72
2869,2023-12,1,8166.55
2869,2025-04,1,3021.88
2870,2022-08,1,1637.85
2870,2023-01,1,6474.32
2870,2023-06,1,3596.13
2870,2024-01,1,1210.76
2870,2024-10,1,4985.09
2870,2024-12,1,4775.42
2872,2022-07,1,8898.81
2872,2024-08,1,7863.95
2873,2022-12,1,6596.56
2873,2023-03,1,1290.28
2873,2023-10,1,8862.17
2873,2024-03,1,891.05
2874,2022-07,1,868.74
2874,2022-10,1,1117.62
2874,2022-12,1,2692.97
2874,2024-06,1,3561.71
2875,2023-07,1,7563.16
2875,2024-07,1,8952.54
2875,2025-04,1,5176.46
2877,2022-05,2,4146.25
2877,2022-10,1,8670.97
2877,2023-06,1,3564.13
2877,2023-07,1,9115.29
2877,2023-09,2,9475.800000000001
2877,2023-12,1,4219.19
2877,2024-01,1,148.93
2877,2024-06,1,2219.08
2877,2025-01,1,9514.8
2878,2022-08,1,2431.58
2878,2023-03,1,5225.42
2878,2023-06,1,3211.55
2878,2024-06,1,9569.23
2878,2024-09,1,3190.75
2878,2024-11,1,1575.8
2878,2024-12,1,8122.95
2880,2024-12,1,8497.21
2880,2025-03,1,7732.63
2881,2022-10,2,14281.099999999999
2881,2023-01,2,19006.77
2881,2023-05,1,1346.97
2881,2023-08,1,2170.34
2881,2023-11,1,8692.73
2881,2023-12,1,6003.83
2881,2024-04,1,741.0
2881,2025-04,1,1820.9
2881,2025-05,1,2866.21
2882,2022-08,1,5295.57
2882,2023-04,1,1021.04
2882,2024-06,1,2485.06
2882,2024-07,1,8838.81
2883,2022-05,1,5480.36
2883,2022-06,1,1252.42
2883,2022-08,1,1510.01
2883,2024-03,1,550.12
2884,2023-09,1,3247.76
2884,2024-03,1,4730.57
2886,2022-08,1,6402.25
2886,2023-02,1,2140.73
2886,2023-06,1,7604.86
2886,2024-11,1,5236.33
2886,2025-01,1,3468.37
2887,2022-07,1,1047.03
2887,2022-08,1,2645.44
2887,2023-08,1,4395.69
2887,2024-07,1,1468.18
2887,2024-09,1,12.05
2889,2022-06,1,7780.33
2889,2022-09,1,1433.03
2889,2023-04,1,5071.79
2889,2023-09,1,6505.05
2889,2023-10,1,6877.87
2889,2023-12,1,9525.34
2889,2025-01,1,8426.14
2890,2023-10,1,1070.65
2890,2024-03,1,8508.63
2890,2024-08,1,3237.65
2893,2022-05,1,2255.21
2893,2023-05,1,2177.12
2893,2023-06,1,7441.02
2893,2023-10,1,4633.01
2893,2024-10,1,5513.39
2893,2025-03,1,4058.39
2894,2022-09,1,9809.07
2894,2022-10,1,7468.61
2894,2023-04,1,4614.15
2894,2024-07,1,2020.1
2894,2024-09,1,9777.03
2897,2022-06,1,8026.15
2897,2022-08,1,8550.36
2897,2023-02,1,5472.78
2897,2023-12,1,857.89
2897,2024-04,1,2908.53
2897,2024-06,1,5064.61
2898,2022-08,1,5762.86
2898,2023-03,1,227.97
2898,2023-08,2,10522.2
2898,2023-09,1,4449.22
2898,2023-12,1,1207.99
2898,2024-02,1,8052.68
2898,2024-03,1,3448.37
2898,2024-09,1,7957.8
2899,2022-06,1,5418.07
2899,2022-09,1,7989.29
2899,2023-04,1,2587.5
2899,2025-03,1,9304.8
2900,2023-03,1,2007.5
2900,2023-04,1,4012.76
2900,2023-06,1,5889.32
2900,2023-11,1,4526.95
2900,2024-04,2,10055.09
2900,2024-05,1,6732.41
2900,2024-06,1,8715.74
2900,2024-07,1,318.9
2900,2024-08,2,13108.93
2900,2024-11,1,7729.83
2901,2022-09,1,9123.08
2901,2023-08,1,2009.63
2901,2023-12,1,2582.39
2901,2024-06,1,3556.42
2901,2024-08,1,2618.16
2901,2025-04,1,2133.84
2903,2022-07,1,6289.07
2903,2023-01,1,3808.5
2903,2024-07,1,7044.93
2903,2024-10,1,7960.7
2903,2025-05,1,6280.47
2904,2023-02,1,3154.92
2904,2024-07,1,2299.06
2904,2024-08,1,3335.63
2905,2022-05,1,721.78
2905,2022-10,1,5773.83
2905,2024-03,1,3221.84
2905,2024-10,1,6443.25
2906,2022-05,1,3555.69
2906,2022-06,1,7526.37
2906,2022-08,1,3799.89
2906,2022-10,1,8463.67
2906,2022-11,1,4673.24
2906,2023-03,1,5681.54
2906,2023-06,1,7977.33
2906,2023-08,1,1111.1
2906,2024-01,2,13851.2
2906,2024-05,1,8217.75
2906,2024-07,1,5499.99
2906,2024-08,1,7648.92
2906,2024-10,1,3372.25
2906,2025-03,1,2197.25
2908,2022-06,2,11677.310000000001
2908,2022-08,2,9875.29
2908,2022-10,1,1769.54
2908,2023-01,1,3662.83
2908,2023-05,1,3019.98
2908,2024-04,1,7200.3
2908,2024-05,1,9012.35
2908,2024-09,2,12456.48
2908,2024-10,1,9946.4
2908,2024-11,1,1988.53
2911,2023-01,1,1742.98
2911,2023-05,1,2073.01
2911,2023-07,1,2996.85
2911,2024-03,1,7182.56
2911,2024-07,1,3222.69
2911,2024-09,1,7584.9
2911,2024-10,1,3859.75
2911,2025-03,1,1886.25
2914,2023-04,1,2633.55
2916,2022-07,1,7329.95
2916,2024-01,1,7081.94
2916,2024-07,1,317.63
2916,2024-12,1,7861.13
2917,2022-09,1,2339.29
2917,2023-08,1,1119.47
2917,2023-10,1,8117.87
2917,2023-11,1,5902.58
2917,2024-06,1,7301.37
2917,2025-04,1,9664.95
2918,2022-06,1,7790.18
2918,2022-07,1,8562.75
2918,2022-08,1,8714.65
2918,2024-05,1,8538.24
2918,2024-12,1,5198.09
2919,2022-07,1,5973.07
2919,2022-11,1,4162.01
2919,2023-07,1,4532.56
2919,2023-10,1,482.34
2919,2023-11,1,9969.04
2919,2024-05,1,5538.9
2919,2024-06,1,818.72
2919,2024-07,1,6815.02
2919,2024-12,1,5703.07
2919,2025-04,1,5369.84
2920,2023-12,1,3833.07
2920,2024-07,1,9825.96
2920,2024-11,1,1442.08
2920,2024-12,1,6996.24
2920,2025-05,2,1372.4299999999998
2921,2022-10,1,7506.64
2921,2023-10,1,5461.96
2921,2024-04,1,7166.82
2921,2024-08,1,2034.58
2921,2024-11,1,5165.2
2921,2025-02,1,7067.94
2922,2022-12,1,71.56
2922,2023-11,1,3100.98
2922,2024-12,1,6227.15
2923,2023-12,1,6303.35
2923,2024-08,1,137.3
2923,2024-11,1,9680.63
2924,2022-07,1,9311.38
2924,2022-11,1,5540.53
2924,2023-05,1,1068.06
2924,2023-07,1,6590.18
2924,2023-10,1,3698.51
2924,2023-11,1,2484.48
2924,2024-04,1,8883.54
2924,2024-06,1,9953.78
2924,2024-07,1,3675.66
2924,2024-09,1,4862.99
2924,2025-03,1,3141.48
2924,2025-04,1,6758.51
2924,2025-05,1,9786.8
2926,2022-06,1,1293.96
2926,2022-09,1,442.91
2926,2022-11,1,5737.36
2926,2023-02,1,1555.04
2926,2023-03,2,7789.210000000001
2926,2024-01,2,14562.64
2926,2024-02,2,10397.380000000001
2926,2024-04,1,4666.2
2926,2024-05,1,222.11
2926,2024-07,1,7969.96
2926,2024-09,1,2894.37
2926,2024-11,1,8105.38
2926,2024-12,1,2685.45
2926,2025-02,1,1310.82
2926,2025-04,1,8803.48
2928,2023-03,1,909.76
2928,2024-03,1,373.63
2928,2024-08,2,1623.5
2928,2024-11,1,486.6
2930,2023-01,1,2613.57
2930,2023-02,1,2790.23
2930,2023-03,1,8768.71
2930,2023-07,1,59.24
2930,2023-12,1,6430.11
2930,2024-08,2,14812.32
2930,2025-03,1,2668.33
2931,2022-10,1,4018.69
2931,2024-06,1,9786.09
2931,2024-10,1,3041.19
2931,2025-03,1,9519.7
2934,2022-10,1,1504.59
2934,2023-02,1,6001.48
2934,2023-11,1,3166.6
2934,2024-09,1,6525.27
2935,2022-10,1,5950.39
2935,2022-12,1,5358.27
2935,2023-01,1,4407.02
2935,2024-10,2,10913.33
2935,2024-11,1,9764.4
2935,2024-12,1,4418.34
2936,2023-01,1,8388.1
2936,2023-02,1,2939.3
2936,2023-09,1,9694.94
2936,2024-01,1,7970.83
2936,2024-03,1,4101.45
2936,2024-06,1,8622.97
2936,2024-08,1,3060.62
2937,2023-05,1,7309.14
2937,2023-09,1,1762.34
2937,2025-03,1,6867.14
2938,2022-08,1,5739.25
2938,2022-11,1,4732.87
2938,2023-03,1,6675.06
2938,2023-07,1,5474.76
2938,2024-04,2,12183.28
2938,2024-07,2,2271.92
2938,2024-12,1,8864.3
2938,2025-03,1,307.98
2945,2022-07,1,6207.2
2945,2022-08,1,7064.82
2945,2023-08,1,2046.01
2945,2025-04,1,6322.51
2948,2023-03,1,4339.01
2948,2023-05,1,4821.77
2948,2025-02,1,9193.27
2948,2025-03,1,496.59
2949,2022-07,1,8934.6
2949,2022-08,1,7839.23
2949,2023-06,1,3761.27
2949,2023-11,1,2012.35
2949,2024-05,1,8508.4
2951,2023-03,1,4794.93
2951,2023-04,1,9266.14
2951,2023-07,1,6557.68
2951,2024-01,1,1177.0
2951,2025-04,1,6113.18
2955,2023-01,1,3225.3
2955,2023-06,1,5913.28
2955,2023-07,1,1833.98
2955,2023-08,2,2401.13
2955,2023-10,1,9587.38
2955,2024-01,1,7643.13
2956,2022-05,1,2875.64
2956,2023-03,1,2379.22
2956,2023-07,2,8520.34
2956,2025-03,1,1184.78
2956,2025-04,1,8017.82
2959,2023-06,1,7162.26
2959,2023-11,1,4943.32
2959,2024-02,1,7419.41
2959,2024-05,1,221.8
2959,2024-08,1,4564.23
2959,2024-12,1,6468.77
2959,2025-01,1,9646.3
2959,2025-03,1,8201.35
2960,2023-10,1,819.24
2961,2022-06,2,7189.139999999999
2961,2024-04,1,2835.47
2961,2024-08,1,6640.05
2962,2022-11,1,8020.08
2962,2023-06,1,6415.64
2962,2023-08,1,6633.72
2962,2023-12,1,8500.92
2963,2023-01,1,7608.54
2963,2024-02,1,9825.93
2963,2024-12,1,9316.11
2965,2022-09,1,9477.09
2965,2023-01,1,8934.82
2965,2023-09,1,1422.65
2966,2022-08,1,8694.49
2966,2022-12,1,7047.06
2966,2023-07,1,2860.2
2966,2024-06,1,6598.7
2966,2025-04,1,2620.64
2968,2022-09,1,1288.65
2968,2022-10,1,413.16
2968,2022-12,1,2648.75
2968,2023-08,2,14466.29
2968,2023-10,1,5857.37
2968,2023-12,1,3226.13
2968,2024-01,1,1005.08
2968,2024-05,2,11706.96
2968,2024-06,1,9666.0
2968,2024-09,1,9932.21
2968,2024-10,1,5087.5
2969,2023-06,1,87.05
2969,2023-07,1,2355.23
2969,2024-11,1,8531.92
2970,2022-06,1,9097.09
2970,2022-08,1,6168.03
2970,2023-02,1,2526.67
2970,2023-06,1,3487.34
2971,2022-06,1,7046.25
2973,2023-02,1,5562.91
2973,2023-05,1,3321.98
2973,2023-11,1,3024.4
2973,2024-03,1,7919.71
2973,2024-05,1,2464.1
2975,2022-09,1,6386.24
2975,2023-05,1,5517.16
2975,2024-01,1,3113.33
2975,2024-06,1,3797.44
2975,2024-09,2,9215.24
2975,2024-10,1,3026.36
2975,2024-11,1,5646.88
2976,2022-10,2,15023.94
2976,2022-12,1,8186.78
2976,2023-01,1,6070.85
2976,2023-07,3,25653.35
2976,2023-10,1,6080.38
2976,2024-02,3,13156.99
2976,2025-05,1,3570.49
2978,2022-07,3,6537.91
2978,2022-08,3,15199.96
2978,2023-01,2,12186.93
2978,2023-04,2,11184.769999999999
2978,2023-09,2,11981.24
2978,2023-10,1,2541.35
2978,2023-11,2,5383.09
2978,2024-01,1,7364.19
2978,2024-02,1,1217.8
2978,2024-03,1,486.51
2978,2024-05,1,9811.98
2978,2024-07,2,10215.37
2978,2024-08,1,8815.01
2978,2025-01,1,7503.77
2978,2025-03,2,13955.08
2979,2022-06,1,5207.92
2979,2022-07,1,4587.16
2979,2022-09,1,5603.25
2979,2022-11,1,1867.25
2979,2023-01,1,4452.44
2979,2025-01,1,708.47
2982,2022-08,1,769.03
2982,2023-01,1,6550.06
2982,2023-05,1,7081.51
2982,2023-06,1,7368.76
2983,2022-12,2,6336.49
2983,2023-06,1,5714.59
2983,2023-09,1,7099.08
2983,2025-03,1,2362.93
